mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.015901803970336914,0.002212207767420259,0.0019942283630371093,0.00022402779991342176,balanced,gini,1,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 1}",0.9219918842284011,0.9002868182586774,0.9094061838524341,0.9282060115540856,0.9327509712420406,0.9185275835956173,0.012032260407079175,19,0.9196174955619065,0.9253457658696247,0.9227259007925431,0.9180493313060852,0.9172997293004133,0.9206076445661147,0.003013452110773148
0.02577495574951172,0.001894139415850359,0.0018850803375244141,5.4210030880401864e-05,balanced,gini,2,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 2}",0.9219918842284011,0.9002868182586774,0.9094061838524341,0.9282060115540856,0.9327509712420406,0.9185275835956173,0.012032260407079175,19,0.9196174955619065,0.9253457658696247,0.9227259007925431,0.9180493313060852,0.9172997293004133,0.9206076445661147,0.003013452110773148
0.03463420867919922,0.00033241623059533784,0.001996755599975586,0.00011542700083853659,balanced,gini,3,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 3}",0.9315511542143186,0.9295367896490669,0.9325803345378189,0.9314318292661917,0.946526313277594,0.9343245622477709,0.006178687530362563,3,0.9416670366780268,0.9419432408390014,0.9420435051147431,0.9406914980436356,0.9394272154243227,0.941154499219946,0.000987220225525951
0.043700361251831056,0.00019848117454739862,0.002091503143310547,2.563220391643578e-05,balanced,gini,4,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 4}",0.9326674807564949,0.9306347436409942,0.9317003090500997,0.935471419574595,0.9470814275374757,0.9355103383326903,0.006003955067442125,2,0.9444782568305728,0.9464762742793978,0.9460541936781965,0.9446544064151053,0.9419453090020219,0.9447216880410589,0.0015891010213706191
0.053093576431274415,0.0001711166268374347,0.00198979377746582,9.011180252302432e-05,balanced,gini,5,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 5}",0.9236939953020933,0.9323808429998868,0.9295783682733046,0.9348034930193447,0.9414705835969847,0.9323842422552867,0.005862157495580599,7,0.9473869321573543,0.9472874111008095,0.9493865962357083,0.948744572997732,0.9469213541218429,0.9479453733226894,0.0009496557007529892
0.06064167022705078,0.002693397990527266,0.002114725112915039,0.00013062182623170033,balanced,gini,6,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 6}",0.9241641151255346,0.9340059896247942,0.9248522186469661,0.9351750503475976,0.9405453095471562,0.9317476348990789,0.006313527496345935,8,0.9520714026397806,0.9524118507876715,0.9548784697733986,0.9535282874157134,0.9534348658223726,0.9532649752877873,0.0009852915917960756
0.06693229675292969,0.002856258464772377,0.002180671691894531,0.00024243746997020828,balanced,gini,7,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 7}",0.9231343398196913,0.9221664642576191,0.9242778874694352,0.935248606273243,0.9396592133902211,0.9288960271503512,0.0071553905565932,10,0.9560780628993896,0.959839999807358,0.9606221369675959,0.9614689143293397,0.9602129853165667,0.9596444198640499,0.001863605697342694
0.07223763465881347,0.0030365144359913924,0.0021028995513916017,0.00020705691525516206,balanced,gini,8,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 8}",0.9223891866011074,0.9262491100604267,0.9244825810880386,0.9277221927530135,0.939068648049815,0.9279814413813933,0.005822319871163991,11,0.9630864868415553,0.9657089522103741,0.9684772610013527,0.9687217585010395,0.9674534961609192,0.9666895909430482,0.002090599526127222
0.07605676651000977,0.003544601204029918,0.002074003219604492,0.00010262838444027925,balanced,gini,9,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 9}",0.9169543090964758,0.9175487602440419,0.9190869697289052,0.9257776070257501,0.9401403041630397,0.9239001759301368,0.008706174613154009,13,0.9675497905310608,0.9712394122361695,0.9731155378280911,0.9736105623502148,0.9758008557098782,0.9722632317310829,0.0027684379422275437
0.07735209465026856,0.0032606637149590204,0.002073860168457031,6.45575879647373e-05,balanced,gini,10,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 10}",0.9135282149394438,0.9135642452570482,0.9150851608022131,0.9265184488401768,0.9387613357192686,0.921489815113013,0.009907343547810038,15,0.9738837055028621,0.9783930863967873,0.9789900706743816,0.9765161516031646,0.982819957502321,0.9781205943359034,0.002947531803475209
0.07983598709106446,0.002600425348338549,0.002237749099731445,0.000328004472627851,balanced,gini,11,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 11}",0.9140859434606103,0.9148618152135716,0.9148985842889694,0.9104879958368689,0.9393211507267534,0.918730178811097,0.010421539892125709,18,0.9801902012780555,0.9837529286365506,0.9845194870726071,0.9803924060635232,0.9881649852504739,0.9834040016602422,0.0029472442525576765
0.08196396827697754,0.0019661883537214746,0.0020934104919433593,0.00010365683081413792,balanced,gini,12,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 12}",0.9059930640346505,0.907520841053686,0.9075337836775879,0.9135946759586646,0.931628759178388,0.9132528100784569,0.00954999213292707,24,0.9858289467811241,0.9890568697646139,0.9874548009858958,0.9830437432444393,0.9916326197554346,0.9874033961063017,0.0029020135777856203
0.082279634475708,0.0024316243599765753,0.002107095718383789,9.530093735943298e-05,balanced,gini,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 13}",0.9050779105726833,0.904933383031585,0.9082818177528195,0.9045497283538755,0.9265184488401768,0.9098712430734803,0.008429506033183362,26,0.9901624049325783,0.9924547982977248,0.9923060155149321,0.9873990988901424,0.9950259124898876,0.991469646025053,0.002553245125100254
0.08261380195617676,0.0026892000625013115,0.00219578742980957,0.00018084940482892417,balanced,gini,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 14}",0.8968962570045522,0.9034367365535249,0.9064182570062325,0.915645347207078,0.92539681195068,0.9095564856324098,0.009955828009964267,27,0.9934568754787331,0.9950255277025222,0.9948320101096126,0.9910099025552845,0.9968865258418356,0.9942421683375977,0.00195030350369085
0.08360757827758789,0.0034672109117016158,0.0020882129669189454,9.881218820858442e-05,balanced,gini,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 15}",0.894230670701378,0.8991214506163122,0.9071678317539752,0.9145662520403786,0.9282060115540856,0.9086557619155712,0.011986434004146626,29,0.9952641056924327,0.996744533385254,0.9969839517904467,0.9933981579204851,0.9984168865435356,0.9961615270664309,0.0017055497251443476
0.0836557388305664,0.002931155302587166,0.0020751476287841795,5.274461324246861e-05,balanced,gini,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 16}",0.8923288205959705,0.8968569309897236,0.9019145252321014,0.9004203982045936,0.9238819455485282,0.9030785876006927,0.010912714372821293,36,0.9963611988892079,0.9976987247099439,0.9975584951034623,0.9961709650669757,0.998896088312935,0.997337094416505,0.00099221836734218
0.08413558006286621,0.0030877087451063744,0.0021558284759521486,0.0001380893900653708,balanced,gini,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 17}",0.8892396486785691,0.8956984948856592,0.8981217822183925,0.894715468517837,0.9254853062209544,0.9006501999849872,0.012751828325500718,44,0.997364006709801,0.9985125473825635,0.9991838302366893,0.9983211013575095,0.9990878978445586,0.9984938767062245,0.0006535599606899642
0.0844120979309082,0.002958624872114141,0.0020641326904296876,2.3943493694854716e-05,balanced,gini,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 18}",0.8901699888456239,0.8985318996597477,0.88911160736854,0.8912383514266498,0.9238819455485282,0.8985855790476529,0.013071645053319331,81,0.9979873132163593,0.9991837518605657,0.999663768672847,0.9989440337909187,0.999471737982039,0.999050121104546,0.0005853198157807
0.08422627449035644,0.0029551779529722855,0.00211639404296875,6.812673122618205e-05,balanced,gini,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 19}",0.886114382055345,0.8945323628793411,0.8873490340593642,0.9007720658321153,0.9195228480232487,0.8976563077772638,0.012140926791116514,84,0.9991357787593624,0.9994716872388455,0.9998558731683882,0.99937575030012,0.9998558731683882,0.9995389925270208,0.000280922071271005
0.08465094566345215,0.003200733170046506,0.00214080810546875,7.073962410726224e-05,balanced,gini,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.883606418201883,0.8996520255160163,0.8873490340593642,0.8963985525282887,0.9236942559590965,0.8981381327306613,0.014042439346396906,82,0.9993756903424099,0.9995677025793747,1.0,0.9996637686728469,0.9999519531062316,0.9997118229401727,0.00023527580782806135
0.0847093105316162,0.00292366648089243,0.0020490646362304687,3.5230038137858336e-05,balanced,gini,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 21}",0.8837925805348169,0.8927981513015439,0.8873490340593642,0.8885511903339445,0.9215191761727837,0.8948003486786279,0.013664113363896177,124,0.9995677025793747,0.9997117601844735,1.0,0.9998558731683882,1.0,0.9998270671864473,0.00016805178053696179
0.08509435653686523,0.0035768397673112146,0.0021128177642822264,8.296245784803185e-05,balanced,gini,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 22}",0.886114382055345,0.8881812689402764,0.8873490340593642,0.8958368213846644,0.9215191761727837,0.89579825145638,0.013301525156593242,115,0.9995677025793747,0.999807821658499,1.0,0.9999039108292496,1.0,0.9998558870134246,0.00016075070081250553
0.08424668312072754,0.0032323819131925445,0.0021062850952148437,7.919482870581896e-05,balanced,gini,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 23}",0.8837925805348169,0.8881812689402764,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.895371089380294,0.013668748345062124,117,0.9996637363693135,0.99995194848878,1.0,1.0,1.0,0.9999231369716186,0.00013102866205015837
0.08420639038085938,0.0029421179775787486,0.002130413055419922,0.0001465129482942393,balanced,gini,24,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 24}",0.881275020626465,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8953300446810714,0.013934973635703075,118,0.9997117601844734,1.0,1.0,1.0,1.0,0.9999423520368946,0.00011529592621064566
0.08479838371276856,0.0026733821220584846,0.002149009704589844,0.00015713311759326602,balanced,gini,25,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 25}",0.881275020626465,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8953300446810714,0.013934973635703075,118,0.9997597886139802,1.0,1.0,1.0,1.0,0.9999519577227961,9.608455440792697e-05
0.08492608070373535,0.002602106018857193,0.0023447513580322266,0.000339630478582321,balanced,gini,26,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 26}",0.8863007236237139,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8963356766888322,0.013036787877768088,90,0.9997597886139802,1.0,1.0,1.0,1.0,0.9999519577227961,9.608455440792697e-05
0.08513603210449219,0.0027658974056684136,0.0020409107208251955,3.6300557758948065e-05,balanced,gini,27,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 27}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08444104194641114,0.0028146910272713165,0.0021979808807373047,0.00019018224292028892,balanced,gini,28,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 28}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08496956825256348,0.002366295124583488,0.0022727012634277343,0.0003651819512535256,balanced,gini,29,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 29}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08422694206237794,0.0025499077479959587,0.0021066665649414062,5.591167310082849e-05,balanced,gini,30,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 30}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08523168563842773,0.004174662250447339,0.0021471500396728514,7.770110873720631e-05,balanced,gini,31,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 31}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08470773696899414,0.00292920526804886,0.002293300628662109,0.0001891532169727437,balanced,gini,32,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 32}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08446145057678223,0.002635849813933082,0.0022157669067382813,0.00016764645121041268,balanced,gini,33,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 33}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08476433753967286,0.003781988902901099,0.0021756172180175783,0.00015723479524543216,balanced,gini,34,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 34}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08548402786254883,0.003163453902996275,0.0022345066070556642,0.00024286634217318565,balanced,gini,35,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 35}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08447775840759278,0.002297941926563933,0.0021275997161865233,8.872905580775934e-05,balanced,gini,36,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 36}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08387813568115235,0.0030980280903138346,0.002192068099975586,0.00011851369092218486,balanced,gini,37,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 37}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08569445610046386,0.0014984581149919132,0.0020485401153564455,3.834031698731132e-05,balanced,gini,38,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 38}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0842963695526123,0.0024352255533531624,0.0020680904388427736,6.833184621398363e-05,balanced,gini,39,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 39}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0851374626159668,0.0035910865177199137,0.0020801544189453123,5.1181622408448034e-05,balanced,gini,40,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 40}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08534474372863769,0.0017800481038416393,0.0022460460662841798,0.0002408889861647201,balanced,gini,41,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 41}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08467097282409668,0.00195510279365718,0.0020353317260742186,3.48285072328562e-05,balanced,gini,42,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 42}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08493037223815918,0.0023803131857959457,0.002147483825683594,0.0001890303865764571,balanced,gini,43,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 43}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08526139259338379,0.00309171664501171,0.0021120548248291016,8.882051774470034e-05,balanced,gini,44,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 44}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08387918472290039,0.0028121332331560527,0.002086639404296875,7.902473628882634e-05,balanced,gini,45,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 45}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08563761711120606,0.002614077562577735,0.0020793914794921876,4.6394466706751604e-05,balanced,gini,46,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 46}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08360486030578614,0.0025310199574943813,0.0020987987518310547,0.00013118370005899845,balanced,gini,47,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 47}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08542475700378419,0.002337128178729864,0.0020751953125,4.05802149377946e-05,balanced,gini,48,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 48}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08402075767517089,0.002828104328323318,0.002290678024291992,0.00045233362963319586,balanced,gini,49,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 49}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08619384765625,0.002809155207467352,0.0020775794982910156,4.245645165120739e-05,balanced,gini,50,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 50}",0.883978821327383,0.8904945130512958,0.8873490340593642,0.8960239868582636,0.9215191761727837,0.8958710691962363,0.013421824764744166,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.019009876251220702,0.00035461682177755885,0.0019516468048095704,0.00025839019368513997,balanced,entropy,1,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 1}",0.9219918842284011,0.9041743272869736,0.9094061838524341,0.9282060115540856,0.9336882152609456,0.9194926035343773,0.011135772163152789,16,0.9196174955619065,0.9235025596461537,0.9227259007925431,0.9180493313060852,0.9165898583797929,0.9200970291372963,0.002654500699064825
0.0350761890411377,0.0015964741089873604,0.0020827770233154295,0.0002195657470260473,balanced,entropy,2,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 2}",0.9219918842284011,0.9041743272869736,0.9094061838524341,0.9282060115540856,0.9336882152609456,0.9194926035343773,0.011135772163152789,16,0.9196174955619065,0.9235025596461537,0.9227259007925431,0.9180493313060852,0.9165898583797929,0.9200970291372963,0.002654500699064825
0.049314260482788086,0.0011400521206503878,0.002045345306396484,9.571755036560275e-05,balanced,entropy,3,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 3}",0.9334698705999076,0.9299024863429847,0.924617666432166,0.9352695221142162,0.9447298474705258,0.933597602617087,0.006648159315373747,4,0.9413411901740056,0.9413854624201009,0.9368553187329915,0.9387779530517295,0.9360831623157596,0.9388886173389175,0.002203019589705144
0.06337432861328125,0.0014562716449307348,0.0023226261138916014,0.0006998157948939856,balanced,entropy,4,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 4}",0.9312997561595963,0.9303750775093822,0.9324954666416373,0.942557788739859,0.9493016331551556,0.937204642356792,0.007465421423521543,1,0.9446141823008535,0.9447101678233865,0.942860802861263,0.9414510706469975,0.941252061613432,0.9429776570491863,0.0014833481745391377
0.07369632720947265,0.0017074145976939843,0.0021044731140136717,0.00016184104631995565,balanced,entropy,5,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 5}",0.927047670017966,0.9299829151472871,0.932804246708538,0.9317976225362166,0.9453626888862641,0.9333979028853477,0.006293612097129655,5,0.9479537328960455,0.9451093967846574,0.9465780057089558,0.9449531556321983,0.9425270977573318,0.9454242777558377,0.0018135043160282865
0.0846949577331543,0.0034976147291888313,0.0024265766143798826,0.0005591782033041205,balanced,entropy,6,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 6}",0.9260283638985394,0.9312953812325592,0.9298162124330567,0.9306956431319539,0.944880663860793,0.932542255729532,0.00643505835941971,6,0.9510072209510844,0.95205421189577,0.9514395724489492,0.9508048984741594,0.9512763561378133,0.9513164519815552,0.00042857130989694696
0.0898653507232666,0.001713699009349483,0.0020250797271728514,5.694829268640518e-05,balanced,entropy,7,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 7}",0.9346377214058885,0.920573851966779,0.9228990401380146,0.9270762662277318,0.9420815754348079,0.9294537949752558,0.007921935737215464,9,0.9551995181516006,0.9600971295169963,0.9569217160630188,0.9575345134738604,0.958816735037546,0.9577139224486044,0.0016660059449794097
0.09565262794494629,0.002593823961152221,0.002089977264404297,9.546358506434561e-05,balanced,entropy,8,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 8}",0.9283543716489194,0.9234600687167487,0.9244641869389244,0.9227141710310027,0.9376896360571542,0.9273363583236804,0.005528838165201465,12,0.9599035039415619,0.9649587221719519,0.9648961454771662,0.9651005056110499,0.9665950205982453,0.9642907795599951,0.002281490110377507
0.09875607490539551,0.003985761336472867,0.002018165588378906,5.164003326180505e-05,balanced,entropy,9,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 9}",0.9268612985805816,0.9166728472891811,0.9113680303507169,0.9201337584571119,0.9376437051465756,0.9225361226610589,0.009074807062038151,14,0.9642492925381762,0.9708586205948945,0.9734911391524788,0.9703495205107622,0.9717339823604016,0.9701365110313427,0.003131504473081905
0.10186042785644531,0.005216107021903692,0.0021150588989257814,0.0001262690905447956,balanced,entropy,10,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 10}",0.9209783182442828,0.9117438660413215,0.8966416815350716,0.9166675683487934,0.9368623292538849,0.916579029556055,0.013049856067549798,21,0.9691330247159451,0.9741163325546199,0.9794482255265872,0.9746850665220891,0.9757843786025363,0.9746334055843555,0.00331757299943301
0.10325918197631836,0.0060617297892307685,0.002075958251953125,8.449002779653997e-05,balanced,entropy,11,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 11}",0.9180690071706554,0.9023375260089626,0.8981884666419105,0.9170389545321699,0.9338758901322485,0.9139017432814371,0.012701989525948096,23,0.9755129107561501,0.9816185760276668,0.9851393311096677,0.9799829212486566,0.982854619279528,0.9810216716843337,0.0032278959170444687
0.10528759956359864,0.005191332451441709,0.002117776870727539,0.00019906958252583672,balanced,entropy,12,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 12}",0.9162679351939074,0.9013960429252655,0.8957829937434098,0.9078859408137601,0.930956727155589,0.9104581066316618,0.012312083066275346,25,0.978988281391164,0.9845844165933669,0.990076689982001,0.9874778537995607,0.9883724279734565,0.9858999339479098,0.003887155147616047
0.10684499740600586,0.0075430101316221795,0.0021343231201171875,0.00011280882840517034,balanced,entropy,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 13}",0.9063619502921336,0.8987499093108595,0.8983416853749228,0.9047429267117096,0.9276339504722487,0.9071653843036277,0.010715024700996615,31,0.9873701461492984,0.9901851441836299,0.9935843702502699,0.9910574566336442,0.9926833280368981,0.9909760890507482,0.002161149437058515
