mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.011618852615356445,0.0010653748012852632,0.0016031742095947265,0.00026466959758138415,0.1,balanced,-1,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010788965225219726,0.0010268190527733874,0.0014111995697021484,0.0001006328643793794,0.1,balanced,-1,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010555219650268555,0.0008635035053024935,0.0013497829437255859,0.00014181313452685338,0.1,balanced,-1,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.011227035522460937,0.0005969557425727997,0.001399993896484375,0.000171819058159837,0.1,balanced,-1,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.13670110702514648,0.0023414961032152577,0.0015578746795654296,3.6796692716111325e-05,0.1,balanced,114,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.9263814789665988,0.9279302874510947,0.9356290619846735,0.9320755327060498,0.9196673964958959,0.9283436530886069,0.00540591097987805,9,0.9305489971523044,0.9313787207983449,0.9285763036525124,0.9293862762245638,0.9313916642416011,0.9302563924138653,0.0011147987340614574
0.11813745498657227,0.0026010702088715655,0.0015720844268798829,9.191688991872792e-05,0.1,balanced,114,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.9257897629902675,0.9256539593235686,0.9339444498334788,0.9315290846186182,0.9179274697559692,0.9269761431127324,0.005551894680469164,14,0.9301272511929388,0.9310823922317342,0.9283140550838344,0.9285196797829376,0.9307999482652698,0.9297686653113431,0.001148378208696001
0.1122920036315918,0.002069635447506517,0.0015188694000244141,7.386584669403379e-05,0.1,balanced,114,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.9241051508390726,0.9245157952598054,0.9345361658098101,0.9297992045785237,0.9184769203054196,0.926292864586932,0.0054617793004824375,15,0.9285661230563617,0.9293388490653255,0.9266163149253993,0.9280981529776371,0.9296391502570569,0.9284517180563562,0.00106806348878501
0.10618734359741211,0.001292629091935704,0.0014924049377441407,4.2242659093610716e-05,0.1,balanced,114,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.9224658065767776,0.922785915219711,0.9328062857697157,0.9280240566495297,0.9179274697559691,0.9248073794497789,0.005121484520760476,20,0.92643491392852,0.9279481615241592,0.9249299562798182,0.9254085535982572,0.928353057199211,0.9266149285059931,0.0013509610434067926
0.010384178161621094,0.0003329171930586419,0.0013080596923828124,6.242135346995463e-05,0.6,balanced,-1,0.001,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010635995864868164,0.0004668826941523292,0.0013114452362060548,5.4992494717785724e-05,0.6,balanced,-1,0.031,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010483932495117188,0.0003195329666405819,0.0013543128967285155,0.00013771801754059801,0.6,balanced,-1,0.061,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010474586486816406,0.00040517295822864544,0.0014713287353515625,0.00016833104070862907,0.6,balanced,-1,0.091,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.13988156318664552,0.001120349806107352,0.0016275882720947266,6.440525660430598e-05,0.6,balanced,114,0.001,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.9313900475312833,0.9301160798008216,0.936721958159537,0.934351860833576,0.9209036602321595,0.9307045174478971,0.005405920951300991,4,0.9343899531433165,0.9340687262155408,0.9315281516005705,0.9343442896752103,0.9342718336728424,0.9337205908614962,0.001101717100638578
0.12044625282287598,0.001615732855378157,0.0016497135162353515,0.00017515265420864652,0.6,balanced,114,0.031,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.9285672713163257,0.9273385714747633,0.9356290619846735,0.9331684288809132,0.9208120851405847,0.9291096841222785,0.0051202995117315,8,0.9327256355206184,0.9329286865761335,0.9301488133019435,0.9322240237520917,0.9333042325476121,0.9322662783396798,0.001114682579515216
0.11488575935363769,0.00127597980739502,0.0015278339385986328,3.8162883778136473e-05,0.6,balanced,114,0.061,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.9246515989265045,0.9279302874510947,0.9350373460083422,0.9315290846186182,0.9191179459464452,0.9276600474436646,0.005501189431530436,12,0.9314494867081125,0.9317893366692365,0.9284170576862047,0.9313468901435584,0.9317562324182753,0.9309518007250774,0.0012788499572817988
0.10705885887145997,0.0008962112286106758,0.0015096187591552735,6.554584220081722e-05,0.6,balanced,114,0.091,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.9223752707989783,0.9250169754583375,0.9350826138972419,0.9280693245384294,0.9190263708548703,0.9259195943555378,0.005466362716238574,17,0.9269817035131387,0.9286325943603335,0.9264454682921722,0.9265479680457832,0.9296617842015068,0.927653903682587,0.0012747299646851836
0.012206411361694336,0.0021108731383500346,0.001495361328125,0.0002885578398289185,1.1,balanced,-1,0.001,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010754060745239259,0.00046393984947828,0.0013443946838378907,0.00012342452487111393,1.1,balanced,-1,0.031,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010980844497680664,0.000469552616997348,0.0012917041778564454,1.829427254175227e-05,1.1,balanced,-1,0.061,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010767889022827149,0.0002550177281173683,0.0013559341430664062,0.00012557625837902105,1.1,balanced,-1,0.091,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.14124698638916017,0.002569946833769849,0.0016492843627929688,0.0001214023659004372,1.1,balanced,114,0.001,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.9325282115950465,0.9306625278882532,0.9373136741358683,0.934351860833576,0.9225520118805113,0.9314887660483756,0.004970637339738371,3,0.9349596603670794,0.9346386203230548,0.9325196047836991,0.9347662547886413,0.9342944676172922,0.9342357215759532,0.0008850297402356569
0.12235794067382813,0.0018864840781684788,0.0016533851623535157,0.00010812995165860165,1.1,balanced,114,0.031,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.9313900475312835,0.9295696317133897,0.9361755100721052,0.933714876968345,0.9214073232358228,0.930458677845356,0.00503278790088233,6,0.9338200590358027,0.9336238434629659,0.9308214585874479,0.9331929653338925,0.933566139619103,0.9330048932078425,0.001110436864092567
0.11462240219116211,0.0014479262059389857,0.001510477066040039,5.088404363644111e-05,1.1,balanced,114,0.061,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.9251980470139362,0.926746855498432,0.9350373460083422,0.9315290846186182,0.9203084221369215,0.9277698863108429,0.005102235794310287,10,0.9317228976355791,0.9316411885210883,0.9287020047399617,0.9313582393860977,0.9318928444401332,0.9310634349445721,0.0011933040364738717
0.10898823738098144,0.0018560008326533395,0.0016266345977783204,0.00014819525065660645,1.1,balanced,114,0.091,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.9223752707989783,0.9250622433472371,0.9350826138972419,0.9280693245384294,0.9184311327596323,0.9258099866111402,0.005617812225627786,19,0.9269703542705994,0.9289061921715509,0.9260237223328066,0.9266847669513921,0.9296844181459565,0.927653890774461,0.0013967943642685984
0.010430383682250976,0.0002519469380110011,0.00132598876953125,4.067692071213019e-05,1.6,balanced,-1,0.001,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010924005508422851,0.0008200557027083465,0.001378011703491211,0.0001609505466702201,1.6,balanced,-1,0.031,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010522556304931641,0.000505703946444237,0.0014168739318847657,0.0001971564177067975,1.6,balanced,-1,0.061,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010751056671142577,0.0005144255178054151,0.0012689590454101562,1.802015505818433e-05,1.6,balanced,-1,0.091,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.13939929008483887,0.0028717792730571694,0.0016319751739501953,6.743158578525167e-05,1.6,balanced,114,0.001,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.9330746596824783,0.9317554240631166,0.9379053901121995,0.9355352927862387,0.9225977994262987,0.9321813364821788,0.005226485961280378,2,0.9349596603670794,0.9349235673768116,0.9326564036893078,0.9350396657161079,0.9350001616710317,0.9345158917640678,0.0009305570776740242
0.12262659072875977,0.0008643969458394001,0.00155181884765625,7.000213093897158e-05,1.6,balanced,114,0.031,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.9319364956187152,0.9295696317133897,0.9361755100721052,0.9326219807934816,0.9219567737852732,0.9304588414049267,0.004741744618151937,5,0.9338200590358027,0.9339087905167228,0.9309471274045824,0.9331929653338925,0.9335661396191031,0.9330870163820206,0.001098414616909849
0.11883068084716797,0.0032939053426559134,0.0016379833221435546,0.00016943020687974696,1.6,balanced,114,0.061,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.9251527791250364,0.926746855498432,0.9350373460083422,0.9315290846186182,0.9203084221369215,0.9277608255256201,0.005106833062919179,11,0.931574749487431,0.9313673715558055,0.9287020047399617,0.9315061683801805,0.932029456461991,0.931035950125074,0.001187906227548387
0.10777649879455567,0.002271058693073902,0.0014639854431152343,1.4709943302824327e-05,1.6,balanced,114,0.091,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.9218288227115466,0.9256539593235686,0.9350826138972419,0.9280693245384294,0.9184311327596323,0.925819047396363,0.005680124623041318,18,0.9269703542705994,0.9287691741118769,0.9260237223328066,0.926980844093623,0.930128205128205,0.9277744599874221,0.0014745214073152815
0.010500097274780273,0.00028495393600943766,0.0013080120086669921,6.572667070170758e-05,2.1,balanced,-1,0.001,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.011074256896972657,0.0007510167742512011,0.0013126850128173829,5.870529698110799e-05,2.1,balanced,-1,0.031,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.010916900634765626,0.0010271188320012134,0.0013147830963134766,5.212565193100285e-05,2.1,balanced,-1,0.061,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.01085367202758789,0.001130965912212888,0.0013503074645996095,8.839390604194246e-05,2.1,balanced,-1,0.091,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.10000000000000002,0.1,0.1,0.10000000000000002,0.09999999999999999,0.09999999999999999,1.9633966250933884e-17,21,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.10000000000000002,0.1,0.1,1.2412670766236365e-17
0.14277758598327636,0.0036522687961161697,0.0016010284423828125,2.6379655582304886e-05,2.1,balanced,114,0.001,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.9330746596824783,0.9311637080867852,0.9379053901121995,0.9355352927862387,0.9231930375215368,0.9321815676049594,0.0050282434515785505,1,0.9355064822220129,0.9349235673768116,0.9326450544467684,0.9354610056376575,0.9355579267306883,0.9348188072827878,0.0011106564884520128
0.12133722305297852,0.0007552523392239898,0.0016506195068359375,0.00011637194970903,2.1,balanced,114,0.031,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.9319364956187152,0.9295696317133897,0.9350826138972419,0.9331684288809132,0.9219567737852732,0.9303494647833096,0.004554463320832683,7,0.9339568579414116,0.9340455894223315,0.9306621803508256,0.9336033620507188,0.9335661396191031,0.9331668258768782,0.0012664628331526284
0.11536364555358887,0.0013970718305356502,0.0015264987945556641,5.0259541280806703e-05,2.1,balanced,114,0.061,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.9251527791250364,0.926746855498432,0.9350373460083422,0.9315290846186182,0.9197589715874711,0.927651285344432,0.005268833554871474,13,0.9317228976355791,0.9315155197039537,0.9288388036455704,0.9316429672857893,0.932029456461991,0.9311499289465767,0.0011678959997972998
0.10835742950439453,0.002197655405839323,0.0015642166137695313,0.00014426025574003422,2.1,balanced,114,0.091,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.9223752707989783,0.9256539593235686,0.9350826138972419,0.9280693245384294,0.9184311327596323,0.9259284240179801,0.005607026533072506,16,0.9269703542705994,0.9286323752062681,0.926320018629103,0.926980844093623,0.9302761341222878,0.9278359452643763,0.0014399515032722297
